?x <http://www.wikidata.org/prop/P2048>|<http://www.wikidata.org/prop/P2049> ?y
?x (<http://www.wikidata.org/prop/direct/P279>)* ?y
?x <http://www.w3.org/ns/prov#wasDerivedFrom>/<http://www.wikidata.org/prop/reference/P248> ?y
?x <http://www.w3.org/ns/prov#wasDerivedFrom>/<http://www.wikidata.org/prop/reference/P813> ?y
?x (<http://www.wikidata.org/prop/direct/P31>)?/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q17442446>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q83620>
?x (<http://www.wikidata.org/prop/direct/P138>/<http://www.wikidata.org/prop/direct/P31>)/(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x <http://www.wikidata.org/prop/direct/P17>/<http://www.wikidata.org/prop/direct/P474> ?y
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q5711>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x (<http://www.wikidata.org/prop/direct/P131>)+ <http://www.wikidata.org/entity/Q1449>
?x (<http://www.wikidata.org/prop/direct/P279>)+ <http://www.wikidata.org/entity/Q486972>
?x (<http://www.wikidata.org/prop/direct/P31>)+ <http://www.wikidata.org/entity/Q486972>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q43229>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q1968435>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q188874>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q11173>
?x <%http://www.wikidata.org/prop/direct/P361> ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q515>
?x <http://www.wikidata.org/prop/direct/P31>|<http://www.wikidata.org/prop/direct/P279> ?y
?x (<http://www.wikidata.org/prop/direct/P31>)*/(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x <%http://www.wikidata.org/prop/direct/P279>|<%http://www.wikidata.org/prop/direct/P31> ?y
?x (<http://www.wikidata.org/prop/direct/P31>)*|(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x (<%http://www.wikidata.org/prop/direct/P279>)* ?y
?x <%http://www.wikidata.org/prop/direct/P279> ?y
?x (<http://www.wikidata.org/prop/direct/P31>)?/(<http://www.wikidata.org/prop/direct/P279>)? ?y
?x (<http://www.wikidata.org/prop/direct/P31>)*|(<%http://www.wikidata.org/prop/direct/P279>)* ?y
?x (<%http://www.wikidata.org/prop/direct/P31>)*|(<%http://www.wikidata.org/prop/direct/P279>)* ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q15284>
?x <http://www.wikidata.org/prop/direct/P106>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q15220429>
?x <http://www.wikidata.org/prop/direct/P19>/(<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q25>
?x (<http://www.wikidata.org/prop/direct/P2860>)* ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q3914>
?x (<http://www.wikidata.org/prop/direct/P31>)+ <http://www.wikidata.org/entity/Q4830453>
?x (<http://www.wikidata.org/prop/direct/P159>)+ ?y
?x (<http://www.wikidata.org/prop/direct/P131>)+ <http://www.wikidata.org/entity/Q38>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q532>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q253019>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q11183787>
?x <http://www.wikidata.org/prop/direct/P106>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q33999>
?x ((<http://www.wikidata.org/prop/direct/P106>|<http://www.wikidata.org/prop/direct/P39>)|<http://www.wikidata.org/prop/direct/P31>)/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q488383>
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q23442>
?x <http://www.wikidata.org/prop/direct/P40>/<%http://www.wikidata.org/prop/direct/P40> ?y
?x (<http://www.wikidata.org/prop/direct/P21>/<http://www.wikidata.org/prop/direct/P461>)/<%http://www.wikidata.org/prop/direct/P21> ?y
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q649>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q174782>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q656>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q570116>
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q5>
?x (<http://www.wikidata.org/prop/direct/P31>|<http://www.wikidata.org/prop/direct/P279>)+ <http://www.wikidata.org/entity/Q12737077>
?x (<http://www.wikidata.org/prop/direct/P131>)*/<http://www.wikidata.org/prop/direct/P17> ?y
<http://www.wikidata.org/entity/Q25270> (<http://www.wikidata.org/prop/direct/P131>)* ?x
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q5193377>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q1284>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q24354>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q839954>
<http://www.wikidata.org/entity/Q270704> (<http://www.wikidata.org/prop/direct/P131>)* ?x
<http://www.wikidata.org/entity/Q6556803> (<http://www.wikidata.org/prop/direct/P131>)* ?x
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q930752>
?x (<http://www.wikidata.org/prop/direct/P527>)* ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q41176>
?x (<http://www.wikidata.org/prop/direct/P279>)+ <http://www.wikidata.org/entity/Q35120>
<http://www.wikidata.org/entity/Q915> (<http://www.wikidata.org/prop/direct/P131>)* ?x
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q12078>
?x (<http://www.wikidata.org/prop/direct/P361>)* <http://www.wikidata.org/entity/Q49108>
?x <http://www.wikidata.org/prop/direct/P50>|<http://www.wikidata.org/prop/direct/P2093> ?y
?x ((<http://www.wikidata.org/prop/direct/P106>|<http://www.wikidata.org/prop/direct/P39>)|<http://www.wikidata.org/prop/direct/P31>)/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q5>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q107390>
?x (<http://www.wikidata.org/prop/direct/P2789>)+ ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q43229>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q4830453>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q1055>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q387917>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q82794>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q1790144>
?x (<http://www.wikidata.org/prop/direct/P131>)* ?y
?x (<http://www.wikidata.org/prop/direct/P131>)*/<http://www.wikidata.org/prop/P131> ?y
<http://www.wikidata.org/entity/Q6556803> (<http://www.wikidata.org/prop/direct/P131>)*/<http://www.wikidata.org/prop/P131> ?x
?x <%http://wikiba.se/ontology#claim> ?y
?x (<http://www.wikidata.org/prop/direct/P47>)* <http://www.wikidata.org/entity/Q834>
?x <http://www.wikidata.org/prop/P569>/<http://wikiba.se/ontology#rank> <http://wikiba.se/ontology#PreferredRank>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q20203208>
?x <http://www.wikidata.org/prop/direct/P460>|<http://www.wikidata.org/prop/direct/P2959> ?y
?x <%http://schema.org/about>/<http://schema.org/isPartOf> ?y
?x <http://www.wikidata.org/prop/direct/P106>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q36180>
<http://www.wikidata.org/entity/Q16994> (<http://www.wikidata.org/prop/P31>)* ?x
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q171634>
?x (<http://www.wikidata.org/prop/direct/P131>)+ ?y
?x <http://www.wikidata.org/prop/direct/P106>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q901>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q12078>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q18918145>
?x (<http://www.wikidata.org/prop/direct/P17>)* <http://www.wikidata.org/entity/Q34>
?x <http://www.wikidata.org/prop/direct/P101>|<http://www.wikidata.org/prop/direct/P425>|<http://www.wikidata.org/prop/direct/P641> ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q18614948>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q22>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q131734>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/279>)* <http://www.wikidata.org/entity/Q5>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q5>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q40218>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q17334923>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)? <http://www.wikidata.org/entity/Q46169>
?x <http://www.wikidata.org/prop/direct/P106>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q482980>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q145>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q55>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q482980>
?x <http://www.wikidata.org/prop/direct/P131>/<http://www.wikidata.org/prop/direct/P131> ?y
?x <http://www.wikidata.org/prop/direct/P131>/<http://www.wikidata.org/prop/direct/P131> <http://www.wikidata.org/entity/Q579648>
?x (<http://www.wikidata.org/prop/direct/P31>)?|(<http://www.wikidata.org/prop/direct/P279>)? ?y
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q618123>
?x (<http://www.wikidata.org/prop/direct/P47>)* <http://www.wikidata.org/entity/Q13947>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q23442>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q202444>
?x (<http://www.wikidata.org/prop/direct/P39>)* <http://www.wikidata.org/entity/Q2407022:Q7241297>
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q1595639>
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q27032320>
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q5774403>
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q33506>
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q13723070>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q3206>
?x (<http://www.wikidata.org/prop/direct/P39>)* <http://www.wikidata.org/entity/Q2407022:2407022>
?x (<http://www.wikidata.org/prop/direct/P39>)* <http://www.wikidata.org/entity/Q2407022>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q11446>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q1439>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q173>
?x (<http://www.wikidata.org/prop/direct/P39>)* <http://www.wikidata.org/entity/Q30461>
?x <http://www.wikidata.org/prop/direct/P17>/<http://www.wikidata.org/prop/direct/P297> ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q13406554>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q7075>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q183>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q491040>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q3839081>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q198>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q15630906>
?x (<http://www.wikidata.org/prop/direct/P279>)+ <http://www.wikidata.org/entity/Q488383>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q21109843>
?x <http://www.w3.org/ns/prov#wasDerivedFrom>/<http://www.wikidata.org/prop/reference/P1640> ?y
?x (<http://www.wikidata.org/prop/direct/P361>)*/(<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q5061>
?x (<http://www.w3.org/ns/prov#wasDerivedFrom>/<http://www.wikidata.org/prop/reference/P248>)/<http://www.wikidata.org/prop/direct/P854> ?y
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q1085>
?x (<http://www.wikidata.org/prop/direct/P131>/<http://www.wikidata.org/prop/direct/P131>)/<http://www.wikidata.org/prop/direct/P131> ?y
?x ((<http://www.wikidata.org/prop/direct/P131>/<http://www.wikidata.org/prop/direct/P131>)/<http://www.wikidata.org/prop/direct/P131>)/<http://www.wikidata.org/prop/direct/P131> ?y
?x (((<http://www.wikidata.org/prop/direct/P131>/<http://www.wikidata.org/prop/direct/P131>)/<http://www.wikidata.org/prop/direct/P131>)/<http://www.wikidata.org/prop/direct/P131>)/<http://www.wikidata.org/prop/direct/P131> ?y
?x (<http://www.wikidata.org/prop/direct/P31>)*/(<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q34770>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q5061>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q13357858>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q1492>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q486972>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q34770>
?x (<http://www.wikidata.org/prop/direct/P279>)+ <http://www.wikidata.org/entity/Q28555911>
?x (<http://www.wikidata.org/prop/direct/P279>)+ <http://www.wikidata.org/entity/Q206615>
?x (<http://www.wikidata.org/prop/direct/P279>)+ <http://www.wikidata.org/entity/Q214609>
?x (<http://www.wikidata.org/prop/direct/P361>)* <http://www.wikidata.org/entity/Q362>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q178561>
?x (<http://www.wikidata.org/prop/direct/P31>)?/(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x (<http://www.wikidata.org/prop/direct/P361>)+ ?y
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q1030034>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q355304>
?x <http://www.wikidata.org/prop/direct/P131>/<http://www.wikidata.org/prop/direct/P17> ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q3918>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q14204246>
?x <http://schema.org/isPartOf>/<http://wikiba.se/ontology#wikiGroup> "wiktionary"
?x <http://www.wikidata.org/prop/direct/P31>/<http://www.wikidata.org/prop/direct/P279> <http://www.wikidata.org/entity/Q4671277>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q10864048>
?x (<http://www.wikidata.org/prop/direct/P279>)+ <http://www.wikidata.org/entity/Q16010345>
?x <http://www.wikidata.org/prop/direct/P131>/(<http://www.wikidata.org/prop/direct/P131>)* ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q13221722>
?x (<http://www.wikidata.org/prop/direct/P361>)* <http://www.wikidata.org/entity/Q13371>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q618123>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q16970>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q12620>
?x (<http://www.wikidata.org/prop/direct/P31>)* <http://www.wikidata.org/entity/Q811979>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/prop/direct/Q838948>
?x (<http://www.wikidata.org/prop/direct/P131>)+ <http://www.wikidata.org/entity/Q12620>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q515>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q82794>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q697175>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q585>
?x (<http://www.wikidata.org/prop/direct/P17>)+ <http://www.wikidata.org/entity/Q142>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q90>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q3083>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q698162>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q639593>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q829718>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q574299>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q18559091>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q829718>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q639593>
?x (<http://www.wikidata.org/prop/direct/P131>)+ <http://www.wikidata.org/entity/Q12549>
<http://www.wikidata.org/entity/Q4176> <http://www.wikidata.org/prop/direct/P31>/<http://www.wikidata.org/prop/direct/P279> <http://www.wikidata.org/entity/Q16970>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q1370598>
?x (<http://www.wikidata.org/prop/direct/P131>)+ <http://www.wikidata.org/entity/Q3012>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q5695>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q11204>
<http://wikiba.se/ontology#Dump> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>/<%http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://wikiba.se/ontology#Dump>
?x <http://purl.org/dc/terms/isPartOf>/<http://vocabularies.wikipathways.org/wp#ontologyTag> <http://vocabularies.wikipathways.org/wp#Curation:Reactome_Approved>
?x <http://www.wikidata.org/prop/direct/P31>/<http://www.wikidata.org/prop/direct/Q11902879> ?y
?x <http://www.wikidata.org/prop/direct/P279>/(<http://www.wikidata.org/prop/direct/Q11902879>)* ?y
<http://www.wikidata.org/entity/Q11193> (<http://www.wikidata.org/prop/direct/P279>)* ?x
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q17442446>
?x <http://www.wikidata.org/prop/direct/P740>/(<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q25>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q56061>
?x <http://geovocab.org/geometry#geometry>/<http://www.opengis.net/ont/geosparql#asWKT> ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q1752346>
?x <%http://schema.org/about>/<http://schema.org/IsPartOf> <https://cs.wikipedia.org/>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q3305213>
?x (<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q34379>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q55488>
?x (<http://www.wikidata.org/prop/direct/P131>)* <http://www.wikidata.org/entity/Q213>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q7275>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q183366>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q15893266>
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)* <http://www.wikidata.org/entity/Q1048835>
